Chr,Index,Beta,Pval.,Pval_adj.,Statistical_Power
chr2,60725670,0.009235244289458633,0.0008,0.0047709570957095715,0.9987
chr2,60725671,0.009235244288318763,0.0006,0.003607986688851913,0.9979
chr2,60725672,0.016961047864443878,0.0002,0.0013070524412296565,0.9985
chr2,60725673,0.01696104785997229,0.0002,0.0013070524412296565,0.9994
chr2,60725674,0.016961047856271946,0.0002,0.0013070524412296565,0.9997
chr2,60725675,0.016961047853047247,0.0002,0.0013070524412296565,0.9998
chr2,60725676,0.016961047850049,0.0002,0.0013070524412296565,1.0
chr2,60725677,0.0169610478470414,0.0002,0.0013070524412296565,1.0
chr2,60725678,0.016961047843762844,0.0002,0.0013070524412296565,1.0
chr2,60725679,0.016961047839858277,0.0002,0.0013070524412296565,1.0
chr2,60725680,0.016961047834717566,0.0002,0.0013070524412296565,1.0
chr2,60725681,0.01696104782696748,0.0002,0.0013070524412296565,0.9999
chr2,60725682,0.01696104781231954,0.0002,0.0013070524412296565,0.9997
chr2,60725683,0.0169610477658718,0.0002,0.0013070524412296565,0.9996
chr2,60725684,0.014907287033277653,0.0002,0.0013070524412296565,0.9976
chr2,60725685,0.014907287027267213,0.0002,0.0013070524412296565,0.9913
chr2,60725686,0.014907287020073396,0.0002,0.0013070524412296565,0.9667
chr2,60725687,0.014907287011311072,0.0002,0.0013070524412296565,0.8918
chr2,60725688,0.014907287000430753,0.0002,0.0013070524412296565,0.8148
chr2,60725689,0.014907286986619183,0.0002,0.0013070524412296565,0.7568
chr2,60725690,0.014907286968622297,0.0002,0.0013070524412296565,0.6346
chr2,60725691,0.014907286944407058,0.0002,0.0013070524412296565,0.5072
chr2,60725692,0.014907286910437852,0.0002,0.0013070524412296565,0.4224
chr2,60725693,0.014907286859871999,0.0002,0.0013070524412296565,0.3173
chr2,60725694,0.014907286776940998,0.0002,0.0013070524412296565,0.2384
chr2,60725695,0.014907286611172143,0.0002,0.0013070524412296565,0.2018
chr2,60725696,0.01490728586819404,0.0002,0.0013070524412296565,0.1865
chr2,60725697,0.013581917021406244,0.0002,0.0013070524412296565,0.168
chr2,60725698,0.0035875848447593636,0.0378,0.1692802973977695,0.1614
chr2,60725699,0.0035875825840454437,0.038,0.16965476772616134,0.1748
chr2,60725700,0.0035875821896562427,0.0392,0.1725563946406821,0.2061
chr2,60725701,0.0035875820455293092,0.04,0.17586374695863746,0.2662
chr2,60725702,0.0035875819731102042,0.041,0.18004131227217496,0.3537
chr2,60725703,0.001814222284337894,0.1198,0.378426443768997,0.4689
chr2,60725704,0.0018142222524300887,0.1206,0.378426443768997,0.5983
chr2,60725705,0.0018142222284021547,0.1212,0.378426443768997,0.8823
chr2,60725706,0.0018142222083711728,0.122,0.378426443768997,0.9917
chr2,60725707,0.0018142221889580544,0.1214,0.378426443768997,0.9995
chr2,60725708,0.0018142221640915065,0.1208,0.378426443768997,0.9988
chr2,60725709,0.0018142221086814678,0.122,0.378426443768997,0.9965
chr2,60725710,0.0016416666195893915,0.1328,0.378426443768997,0.9983
chr2,60725711,0.0016416665416303516,0.1322,0.378426443768997,0.9987
chr2,60725712,0.0016416665187632062,0.1328,0.378426443768997,0.9985
chr2,60725713,0.0016416665078153741,0.132,0.378426443768997,0.9974
chr2,60725714,0.0016416665009398243,0.133,0.378426443768997,0.9942
chr2,60725715,0.0016416664960176733,0.1316,0.378426443768997,0.9842
chr2,60725716,0.0016416664922256283,0.1328,0.378426443768997,0.953
chr2,60725717,0.0016416664891629072,0.1332,0.378426443768997,0.8777
chr2,60725718,0.0016416664866032121,0.1362,0.378426443768997,0.8573
chr2,60725719,0.0016416664844051373,0.136,0.378426443768997,0.8516
chr2,60725720,0.0016416664824740548,0.136,0.378426443768997,0.7849
chr2,60725721,0.0016416664807438436,0.1374,0.378426443768997,0.7002
chr2,60725722,0.001641666479167207,0.1382,0.37915585789871503,0.6115
chr2,60725723,0.0016416664777100275,0.1378,0.378426443768997,0.5169
chr2,60725724,0.0016416664763477086,0.1362,0.378426443768997,0.4238
chr2,60725725,0.001641666475062536,0.1362,0.378426443768997,0.3343
chr2,60725726,0.0016416664738416287,0.1358,0.378426443768997,0.2973
chr2,60725727,0.0016416664726753049,0.136,0.378426443768997,0.2224
chr2,60725728,0.0016416664715558174,0.1362,0.378426443768997,0.1647
chr2,60725729,0.0016416664704764741,0.1362,0.378426443768997,0.1407
chr2,60725730,0.0016416664694311267,0.1362,0.378426443768997,0.1178
chr2,60725731,0.0016416664684139725,0.1356,0.378426443768997,0.0859
chr2,60725732,0.0016416664674195774,0.1352,0.378426443768997,0.0635
chr2,60725733,0.0016416664664429988,0.135,0.378426443768997,0.0495
chr2,60725734,0.0016416664654799243,0.135,0.378426443768997,0.0432
chr2,60725735,0.0016416664645267558,0.1348,0.378426443768997,0.0373
chr2,60725736,0.0016416664635806157,0.1352,0.378426443768997,0.032
chr2,60725737,0.0016416664626392955,0.1348,0.378426443768997,0.0296
chr2,60725738,0.0016416664617011766,0.1354,0.378426443768997,0.0283
chr2,60725739,0.0016416664607651022,0.1358,0.378426443768997,0.0276
chr2,60725740,0.0016416664598302572,0.1346,0.378426443768997,0.0274
chr2,60725741,0.0016416664588960717,0.1342,0.378426443768997,0.0275
chr2,60725742,0.0016416664579621204,0.1332,0.378426443768997,0.0289
chr2,60725743,0.00164166645702804,0.1336,0.378426443768997,0.0311
chr2,60725744,0.0016416664560934544,0.1334,0.378426443768997,0.0355
chr2,60725745,0.0016416664551579098,0.1332,0.378426443768997,0.0403
chr2,60725746,0.0016416664542208122,0.1334,0.378426443768997,0.0471
chr2,60725747,0.0016416664532813707,0.1332,0.378426443768997,0.057
chr2,60725748,0.0016416664523385624,0.1332,0.378426443768997,0.0789
chr2,60725749,0.001641666451391115,0.1332,0.378426443768997,0.1166
chr2,60725750,0.0016416664504375618,0.133,0.378426443768997,0.1744
chr2,60725751,0.0016416664494763268,0.1328,0.378426443768997,0.2676
chr2,60725752,0.0016416664485058735,0.1326,0.378426443768997,0.404
chr2,60725753,0.0016416664475248982,0.1328,0.378426443768997,0.4837
chr2,60725754,0.0016416664465324965,0.133,0.378426443768997,0.6364
chr2,60725755,0.0016416664455282423,0.133,0.378426443768997,0.7568
chr2,60725756,0.0016416664445121248,0.1328,0.378426443768997,0.8472
chr2,60725757,0.0016416664434843148,0.1326,0.378426443768997,0.9028
chr2,60725758,0.0016416664424448036,0.1326,0.378426443768997,0.9311
chr2,60725759,0.0016416664413929833,0.1322,0.378426443768997,0.9431
chr2,60725760,0.0016416664403273024,0.1318,0.378426443768997,0.973
chr2,60725761,0.0016416664392450888,0.1316,0.378426443768997,0.9674
chr2,60725762,0.001641666438142617,0.132,0.378426443768997,0.9803
chr2,60725763,0.0016416664370154006,0.132,0.378426443768997,0.9673
chr2,60725764,0.0016416664358586542,0.1316,0.378426443768997,0.9421
chr2,60725765,0.001641666434667795,0.1316,0.378426443768997,0.9489
chr2,60725766,0.0016416664334388336,0.1328,0.378426443768997,0.906
chr2,60725767,0.0016416664321685722,0.135,0.378426443768997,0.8444
chr2,60725768,0.00164166643085455,0.1334,0.378426443768997,0.7819
chr2,60725769,0.0016416664294948127,0.1326,0.378426443768997,0.7266
chr2,60725770,0.0016416664280876027,0.1306,0.378426443768997,0.6989
chr2,60725771,0.001641666426631103,0.133,0.378426443768997,0.5779
chr2,60725772,0.001641666425123318,0.1328,0.378426443768997,0.5785
chr2,60725773,0.0016416664235621556,0.1326,0.378426443768997,0.5944
chr2,60725774,0.0016416664219456307,0.133,0.378426443768997,0.7185
chr2,60725775,0.0016416664202721872,0.1336,0.378426443768997,0.7232
chr2,60725776,0.0016416664185409952,0.1344,0.378426443768997,0.7161
chr2,60725777,0.0016416664167521848,0.1354,0.378426443768997,0.6944
chr2,60725778,0.0016416664149069495,0.1346,0.378426443768997,0.5486
chr2,60725779,0.001641666413007484,0.135,0.378426443768997,0.4932
chr2,60725780,0.0016416664110567576,0.135,0.378426443768997,0.4316
chr2,60725781,0.0016416664090581259,0.135,0.378426443768997,0.3744
chr2,60725782,0.0016416664070148224,0.1358,0.378426443768997,0.3256
chr2,60725783,0.0016416664049293686,0.1366,0.378426443768997,0.2942
chr2,60725784,0.0016416664028029505,0.1376,0.378426443768997,0.2896
chr2,60725785,0.0016416664006347996,0.1378,0.378426443768997,0.3193
chr2,60725786,0.0016416663984216398,0.1396,0.38076558490566037,0.3831
chr2,60725787,0.0016416663961572266,0.1406,0.382915146948003,0.4092
chr2,60725788,0.001641666393832006,0.1376,0.378426443768997,0.5743
chr2,60725789,0.0016416663914329463,0.1354,0.378426443768997,0.742
chr2,60725790,0.001641666388943515,0.135,0.378426443768997,0.8833
chr2,60725791,0.001641666386343798,0.1346,0.378426443768997,0.9602
chr2,60725792,0.0016416663836107005,0.1342,0.378426443768997,0.9879
chr2,60725793,0.0016416663807181432,0.1348,0.378426443768997,0.9967
chr2,60725794,0.001641666377637102,0.1356,0.378426443768997,0.999
chr2,60725795,0.0016416663743353175,0.1356,0.378426443768997,0.999
chr2,60725796,0.0016416663707764143,0.1366,0.378426443768997,0.999
chr2,60725797,0.0016416663669181395,0.136,0.378426443768997,0.9995
chr2,60725798,0.0016416663627093903,0.1364,0.378426443768997,0.9995
chr2,60725799,0.001641666358085311,0.1362,0.378426443768997,0.9996
chr2,60725800,0.0016416663529598746,0.136,0.378426443768997,0.9992
chr2,60725801,0.0016416663472144733,0.1358,0.378426443768997,0.9979
chr2,60725802,0.0016416663406801084,0.1372,0.378426443768997,0.992
chr2,60725803,0.0016416663331085535,0.137,0.378426443768997,0.9815
chr2,60725804,0.0016416663241230242,0.1374,0.378426443768997,0.9605
chr2,60725805,0.0016416663131279753,0.1384,0.37915585789871503,0.9078
chr2,60725806,0.001641666299129148,0.1366,0.378426443768997,0.8173
chr2,60725807,0.0016416662803319811,0.1358,0.378426443768997,0.687
chr2,60725808,0.0016416662530894187,0.1368,0.378426443768997,0.5405
chr2,60725809,0.0016416662084479206,0.1376,0.378426443768997,0.4021
chr2,60725810,0.0016416661173695602,0.1386,0.37915585789871503,0.3034
chr2,60725811,0.0016416658466383081,0.1388,0.37915585789871503,0.2331
chr2,60725812,0.001641660061022105,0.1384,0.37915585789871503,0.2232
chr2,60725813,-0.00015494395555186013,0.3238,0.7313832499999999,0.1982
chr2,60725814,-0.00015494395043952114,0.3262,0.7363440349781386,0.1758
chr2,60725815,-0.00015494394516848942,0.3266,0.7367606230529594,0.1844
chr2,60725816,-0.00015494393970756024,0.3292,0.7403415059116366,0.2114
chr2,60725817,-0.00015494393402186587,0.3298,0.7412067080745341,0.248
chr2,60725818,-0.0001549439280740867,0.3302,0.7412067080745341,0.3103
chr2,60725819,-0.00015494392182636437,0.3312,0.742382179409994,0.377
chr2,60725820,-0.00015494391524295683,0.3312,0.742382179409994,0.4519
chr2,60725821,-0.00015494390829369373,0.3318,0.742382179409994,0.5327
chr2,60725822,-0.0001549439009582121,0.3322,0.742382179409994,0.5333
chr2,60725823,-0.0001549438932307019,0.3332,0.742382179409994,0.5851
chr2,60725824,-0.00015494388512501164,0.3344,0.742382179409994,0.625
chr2,60725825,-0.0001549438766785383,0.3338,0.742382179409994,0.6573
chr2,60725826,-0.00015494386795375818,0.335,0.742382179409994,0.673
chr2,60725827,-0.00015494385903616978,0.3362,0.742382179409994,0.6852
chr2,60725828,-0.0001549438500280056,0.3352,0.742382179409994,0.7545
chr2,60725829,-0.0001549438410385429,0.336,0.742382179409994,0.7551
chr2,60725830,-0.0001549438321731081,0.3364,0.742382179409994,0.7514
chr2,60725831,-0.00015494382352332988,0.3376,0.742382179409994,0.7554
chr2,60725832,-0.00015494381516049092,0.3364,0.742382179409994,0.7575
chr2,60725833,-0.00015494380713269146,0.3384,0.742382179409994,0.7674
chr2,60725834,-0.00015494379946518318,0.3408,0.742382179409994,0.7817
chr2,60725835,-0.0001549437921627248,0.3406,0.742382179409994,0.7443
chr2,60725836,-0.00015494378521279382,0.342,0.743154463750749,0.7833
chr2,60725837,-0.00015494377858882655,0.3424,0.743154463750749,0.8281
chr2,60725838,-0.00015494377225314966,0.3436,0.7435626570915619,0.8717
chr2,60725839,-0.0001549437661593392,0.3426,0.743154463750749,0.9117
chr2,60725840,-0.00015494376025441,0.3432,0.743154463750749,0.9442
chr2,60725841,-0.00015494375448081148,0.3474,0.7484009445100355,0.9642
chr2,60725842,-0.00015494374877871763,0.3484,0.7484009445100355,0.9778
chr2,60725843,-0.00015494374308836205,0.3466,0.7478282985074627,0.9856
chr2,60725844,-0.0001549437373525887,0.3454,0.7465763157894736,0.99
chr2,60725845,-0.00015494373151947,0.343,0.743154463750749,0.9925
chr2,60725846,-0.0001549437255448424,0.341,0.742382179409994,0.9929
chr2,60725847,-0.00015494371939460568,0.3406,0.742382179409994,0.9923
chr2,60725848,-0.00015494371304662955,0.3398,0.742382179409994,0.9952
chr2,60725849,-0.00015494370649210012,0.3388,0.742382179409994,0.9965
chr2,60725850,-0.00015494369973585915,0.3406,0.742382179409994,0.9938
chr2,60725851,-0.00015494369279572465,0.3404,0.742382179409994,0.9739
chr2,60725852,-0.00015494368570036714,0.3418,0.743154463750749,0.9508
chr2,60725853,-0.00015494367848581137,0.3432,0.743154463750749,0.9129
chr2,60725854,-0.00015494367119089182,0.3432,0.743154463750749,0.8606
chr2,60725855,-0.00015494366385226818,0.3474,0.7484009445100355,0.7516
chr2,60725856,-0.00015494365649971104,0.3462,0.7474114695340502,0.7758
chr2,60725857,-0.00015494364915236212,0.3494,0.7484009445100355,0.7629
chr2,60725858,-0.00015494364181622907,0.3498,0.7484009445100355,0.7698
chr2,60725859,-0.00015494363448310695,0.3496,0.7484009445100355,0.7956
chr2,60725860,-0.00015494362713076935,0.35,0.7484009445100355,0.8269
chr2,60725861,-0.00015494361972419985,0.3496,0.7484009445100355,0.8525
chr2,60725862,-0.00015494361221766436,0.3498,0.7484009445100355,0.8775
chr2,60725863,-0.0001549436045573207,0.3506,0.7484009445100355,0.8479
chr2,60725864,-0.00015494359668440859,0.3508,0.7484009445100355,0.8597
chr2,60725865,-0.00015494358853887806,0.3514,0.7492387020648967,0.815
chr2,60725866,-0.00015494358006366767,0.3528,0.7504039952996475,0.8048
chr2,60725867,-0.00015494357120941863,0.3538,0.750812213740458,0.7851
chr2,60725868,-0.00015494356193973498,0.353,0.7504039952996475,0.762
chr2,60725869,-0.00015494355223655238,0.355,0.7511533957845433,0.7291
chr2,60725870,-0.00015494354210480966,0.3558,0.7524056173200702,0.6857
chr2,60725871,-0.00015494353157525245,0.3534,0.7504039952996475,0.633
chr2,60725872,-0.00015494352070418815,0.353,0.7504039952996475,0.5786
chr2,60725873,-0.00015494350956959545,0.3546,0.7511533957845433,0.5179
chr2,60725874,-0.00015494349826409838,0.355,0.7511533957845433,0.5188
chr2,60725875,-0.00015494348688591738,0.3542,0.7511533957845433,0.4603
chr2,60725876,-0.0001549434755309331,0.3532,0.7504039952996475,0.4052
chr2,60725877,-0.00015494346428628075,0.3522,0.7504039952996475,0.3667
chr2,60725878,-0.00015494345322679827,0.3534,0.7504039952996475,0.333
chr2,60725879,-0.00015494344241390987,0.3546,0.7511533957845433,0.3099
chr2,60725880,-0.00015494343189604995,0.3586,0.7565559836544073,0.3033
chr2,60725881,-0.00015494342170972378,0.3572,0.7549244444444445,0.2988
chr2,60725882,-0.00015494341188067632,0.3592,0.7569181818181818,0.299
chr2,60725883,-0.00015494340242456622,0.358,0.7557313084112149,0.2987
chr2,60725884,-0.0001549433933476428,0.3578,0.7557313084112149,0.3046
chr2,60725885,-0.000154943384647359,0.359,0.7569181818181818,0.3088
chr2,60725886,-0.00015494337631318054,0.3594,0.7569181818181818,0.3051
chr2,60725887,-0.00015494336832771403,0.3608,0.7570031927023946,0.3031
chr2,60725888,-0.000154943360668178,0.361,0.7570031927023946,0.2658
chr2,60725889,-0.00015494335330811887,0.3608,0.7570031927023946,0.2639
chr2,60725890,-0.0001549433462194453,0.3602,0.7570031927023946,0.2959
chr2,60725891,-0.0001549433393744143,0.362,0.7570031927023946,0.3082
chr2,60725892,-0.00015494333274774098,0.3646,0.7570031927023946,0.3336
chr2,60725893,-0.00015494332631827893,0.3644,0.7570031927023946,0.3703
chr2,60725894,-0.00015494332007080818,0.3668,0.7570031927023946,0.4237
chr2,60725895,-0.00015494331399732206,0.3668,0.7570031927023946,0.5156
chr2,60725896,-0.00015494330809782627,0.3644,0.7570031927023946,0.6199
chr2,60725897,-0.00015494330238051624,0.3652,0.7570031927023946,0.7233
chr2,60725898,-0.00015494329686122446,0.3652,0.7570031927023946,0.866
chr2,60725899,-0.0001549432915620983,0.3648,0.7570031927023946,0.9525
chr2,60725900,-0.0001549432865095775,0.366,0.7570031927023946,0.9871
chr2,60725901,-0.00015494328173190435,0.3656,0.7570031927023946,0.9934
chr2,60725902,-0.005043308074735153,0.6668,0.9115326111318641,0.9956
chr2,60725903,-0.005043308070018978,0.6688,0.9115326111318641,0.9926
chr2,60725904,-0.005043308065807222,0.6684,0.9115326111318641,0.9936
chr2,60725905,-0.005043308062129408,0.6698,0.9115326111318641,0.9932
chr2,60725906,-0.005043308059006196,0.6708,0.9115326111318641,0.9929
chr2,60725907,-0.005043308056449061,0.6712,0.9115326111318641,0.9922
chr2,60725908,-0.005043308054460743,0.6716,0.9115326111318641,0.9897
chr2,60725909,-0.005043308053035985,0.6714,0.9115326111318641,0.9865
chr2,60725910,-0.005043308052162732,0.672,0.9115326111318641,0.984
chr2,60725911,-0.005043308051823443,0.6722,0.9115326111318641,0.9804
chr2,60725912,-0.005043308051996363,0.6736,0.9115326111318641,0.9766
chr2,60725913,-0.005043308052656665,0.6738,0.9115326111318641,0.9683
chr2,60725914,-0.005043308053777372,0.6724,0.9115326111318641,0.9783
chr2,60725915,-0.00504330805532992,0.673,0.9115326111318641,0.9675
chr2,60725916,-0.005043308057284661,0.6752,0.9115326111318641,0.95
chr2,60725917,-0.005043308059611392,0.674,0.9115326111318641,0.9576
chr2,60725918,-0.005043308062280214,0.6744,0.9115326111318641,0.9227
chr2,60725919,-0.005043308065262903,0.6746,0.9115326111318641,0.8683
chr2,60725920,-0.005043308068534831,0.672,0.9115326111318641,0.7912
chr2,60725921,-0.005043308072077293,0.6706,0.9115326111318641,0.6911
chr2,60725922,-0.005043308075879891,0.67,0.9115326111318641,0.588
chr2,60725923,-0.0050433080799426235,0.6712,0.9115326111318641,0.5013
chr2,60725924,-0.0050433080842772135,0.675,0.9115326111318641,0.4436
chr2,60725925,-0.005043308088907439,0.6732,0.9115326111318641,0.5101
chr2,60725926,-0.005043308093868324,0.6726,0.9115326111318641,0.5124
chr2,60725927,-0.005043308099204242,0.6748,0.9115326111318641,0.5405
chr2,60725928,-0.005043308104966076,0.6742,0.9115326111318641,0.588
chr2,60725929,-0.005043308111207574,0.675,0.9115326111318641,0.6544
chr2,60725930,-0.005043308117980996,0.676,0.9122718446601943,0.7209
chr2,60725931,-0.005043308125331843,0.6766,0.9127407241508024,0.7798
chr2,60725932,-0.005043308133292911,0.6772,0.913138232002984,0.8223
chr2,60725933,-0.005043308141877817,0.6774,0.913138232002984,0.8546
chr2,60725934,-0.0050433081510750126,0.678,0.913606263982103,0.7994
chr2,60725935,-0.005043308160843535,0.6786,0.9140739470741707,0.8127
chr2,60725936,-0.005043308171112742,0.6802,0.9152058078927775,0.8125
chr2,60725937,-0.005043308181787549,0.68,0.9152058078927775,0.7999
chr2,60725938,-0.0050433081927591765,0.6824,0.9165210294117646,0.8539
chr2,60725939,-0.005043308203919239,0.6798,0.9152058078927775,0.8185
chr2,60725940,-0.0050433082151736435,0.6824,0.9165210294117646,0.7748
chr2,60725941,-0.005043308226453023,0.6852,0.9165210294117646,0.7137
chr2,60725942,-0.005043308237718158,0.687,0.9165210294117646,0.6439
chr2,60725943,-0.00504330824896088,0.686,0.9165210294117646,0.5726
chr2,60725944,-0.005043308260202157,0.6856,0.9165210294117646,0.5112
chr2,60725945,-0.005043308271488915,0.6864,0.9165210294117646,0.4561
chr2,60725946,-0.005043308282891165,0.6874,0.9165210294117646,0.4248
chr2,60725947,-0.005043308294500116,0.6862,0.9165210294117646,0.408
chr2,60725948,-0.005043308306427749,0.6886,0.9165210294117646,0.4052
chr2,60725949,-0.005043308318808172,0.6886,0.9165210294117646,0.4146
chr2,60725950,-0.005043308331801127,0.6896,0.9165210294117646,0.4336
chr2,60725951,-0.005043308345598316,0.6886,0.9165210294117646,0.4566
chr2,60725952,-0.00504330836043348,0.6886,0.9165210294117646,0.474
chr2,60725953,-0.005043308376597778,0.688,0.9165210294117646,0.5752
chr2,60725954,-0.005043308394462723,0.6876,0.9165210294117646,0.6902
chr2,60725955,-0.005043308414514248,0.6866,0.9165210294117646,0.6633
chr2,60725956,-0.0050433084374035386,0.6858,0.9165210294117646,0.5054
chr2,60725957,-0.00504330846402386,0.687,0.9165210294117646,0.4456
chr2,60725958,-0.005043308495629015,0.6878,0.9165210294117646,0.4679
chr2,60725959,-0.005043308534019969,0.688,0.9165210294117646,0.3767
chr2,60725960,-0.005043308581851588,0.688,0.9165210294117646,0.2879
chr2,60725961,-0.005043308643144791,0.6886,0.9165210294117646,0.2093
chr2,60725962,-0.0050433087241973104,0.6886,0.9165210294117646,0.1502
chr2,60725963,-0.00504330883529296,0.689,0.9165210294117646,0.1081
chr2,60725964,-0.005043308994227352,0.6888,0.9165210294117646,0.0782
chr2,60725965,-0.00504330923447921,0.689,0.9165210294117646,0.0611
chr2,60725966,-0.005043309626725463,0.6892,0.9165210294117646,0.0545
chr2,60725967,-0.005043310342945728,0.6892,0.9165210294117646,0.0454
chr2,60725968,-0.005043311903579402,0.691,0.9174408523144746,0.0436
chr2,60725969,-0.005043317975250936,0.697,0.9230333455478197,0.0404
chr2,60725970,-0.009707504761992874,0.1322,0.378426443768997,0.0414
chr2,60725971,-0.009707504771994394,0.1352,0.378426443768997,0.0423
chr2,60725972,-0.009707504781993866,0.1396,0.38076558490566037,0.0485
chr2,60725973,-0.00970750479198898,0.1418,0.383132293986637,0.0606
chr2,60725974,-0.009707504801977053,0.1422,0.383132293986637,0.0787
chr2,60725975,-0.009707504811954799,0.141,0.383132293986637,0.113
chr2,60725976,-0.009707504821918189,0.1414,0.383132293986637,0.1639
chr2,60725977,-0.009707504831862269,0.1416,0.383132293986637,0.2415
chr2,60725978,-0.009707504841781067,0.1418,0.383132293986637,0.3488
chr2,60725979,-0.009707504851667523,0.1418,0.383132293986637,0.4716
chr2,60725980,-0.009707504861513457,0.1422,0.383132293986637,0.6009
chr2,60725981,-0.009707504871309633,0.1418,0.383132293986637,0.7173
chr2,60725982,-0.009707504881045898,0.142,0.383132293986637,0.7988
chr2,60725983,-0.009707504890711418,0.1426,0.383132293986637,0.8491
chr2,60725984,-0.00970750490029507,0.1428,0.383132293986637,0.9694
chr2,60725985,-0.00970750490978596,0.1426,0.383132293986637,0.9726
chr2,60725986,-0.009707504919174123,0.1424,0.383132293986637,0.9702
chr2,60725987,-0.009707504928451363,0.1424,0.383132293986637,0.96
chr2,60725988,-0.009707504937612146,0.1424,0.383132293986637,0.8061
chr2,60725989,-0.009707504946654458,0.1422,0.383132293986637,0.7312
chr2,60725990,-0.009707504955580485,0.1422,0.383132293986637,0.6265
chr2,60725991,-0.009707504964396955,0.1428,0.383132293986637,0.7068
chr2,60725992,-0.009707504973115106,0.1442,0.38602874074074073,0.5677
chr2,60725993,-0.009707504981750244,0.144,0.3857790956263899,0.4486
chr2,60725994,-0.00970750499032099,0.1452,0.3880519174041298,0.3618
chr2,60725995,-0.00970750499884839,0.146,0.388831245394252,0.3079
chr2,60725996,-0.009707505007354959,0.1476,0.39136199559794577,0.2904
chr2,60725997,-0.009707505015863732,0.1502,0.3939207547169811,0.2015
chr2,60725998,-0.00970750502439732,0.1532,0.4003360809833695,0.2385
chr2,60725999,-0.009707505032976828,0.1554,0.40314925584691713,0.2925
chr2,60726000,-0.009707505041620754,0.1562,0.40314925584691713,0.3815
chr2,60726001,-0.009707505050343804,0.1564,0.40314925584691713,0.487
chr2,60726002,-0.009707505059155925,0.1566,0.40314925584691713,0.5997
chr2,60726003,-0.009707505068061725,0.157,0.40314925584691713,0.7025
chr2,60726004,-0.009707505077060492,0.1568,0.40314925584691713,0.7794
chr2,60726005,-0.009707505086146779,0.1572,0.40314925584691713,0.8314
chr2,60726006,-0.009707505095311542,0.1566,0.40314925584691713,0.9616
chr2,60726007,-0.00970750510454349,0.1564,0.40314925584691713,0.9653
chr2,60726008,-0.00970750511383045,0.156,0.40314925584691713,0.9613
chr2,60726009,-0.009707505123160556,0.1564,0.40314925584691713,0.9477
chr2,60726010,-0.009707505132523091,0.1562,0.40314925584691713,0.9189
chr2,60726011,-0.009707505141908976,0.1562,0.40314925584691713,0.8638
chr2,60726012,-0.009707505151310976,0.1564,0.40314925584691713,0.7705
chr2,60726013,-0.0097075051607236,0.1566,0.40314925584691713,0.6311
chr2,60726014,-0.009707505170142908,0.1566,0.40314925584691713,0.4702
chr2,60726015,-0.00970750517956621,0.157,0.40314925584691713,0.2176
chr2,60726016,-0.009707505188991765,0.157,0.40314925584691713,0.1509
chr2,60726017,-0.009707505198418488,0.1572,0.40314925584691713,0.1049
chr2,60726018,-0.009707505207845746,0.1574,0.40314925584691713,0.0755
chr2,60726019,-0.009707505217273156,0.1572,0.40314925584691713,0.0553
chr2,60726020,-0.009707505226700478,0.1574,0.40314925584691713,0.0451
chr2,60726021,-0.009707505236127496,0.1576,0.4033756373937677,0.0389
chr2,60726022,-0.009707505245553964,0.1588,0.4061593772116065,0.0337
chr2,60726023,-0.00970750525497952,0.16,0.40893917963224896,0.0329
chr2,60726024,-0.009707505264403627,0.1618,0.41266422018348625,0.032
chr2,60726025,-0.009707505273825488,0.1626,0.41295600843288827,0.0332
chr2,60726026,-0.009707505283243958,0.1614,0.4122258657243816,0.0379
chr2,60726027,-0.009707505292657442,0.1618,0.41266422018348625,0.0433
chr2,60726028,-0.009707505302063775,0.1622,0.41295600843288827,0.0481
chr2,60726029,-0.009707505311460127,0.1622,0.41295600843288827,0.0603
chr2,60726030,-0.009707505320842883,0.1624,0.41295600843288827,0.0795
chr2,60726031,-0.009707505330207582,0.1626,0.41295600843288827,0.1081
chr2,60726032,-0.009707505339548866,0.1628,0.413173595505618,0.1482
chr2,60726033,-0.009707505348860494,0.1626,0.41295600843288827,0.2034
chr2,60726034,-0.009707505358135388,0.1634,0.4134618181818182,0.2711
chr2,60726035,-0.009707505367365766,0.1636,0.4134618181818182,0.3584
chr2,60726036,-0.00970750537654329,0.1636,0.4134618181818182,0.448
chr2,60726037,-0.009707505385659275,0.1636,0.4134618181818182,0.661
chr2,60726038,-0.009707505394704934,0.1634,0.4134618181818182,0.7413
chr2,60726039,-0.009707505403671586,0.164,0.4138938547486034,0.8
chr2,60726040,-0.009707505412550898,0.1642,0.41410942079553387,0.8384
chr2,60726041,-0.009707505421335094,0.164,0.4138938547486034,0.861
chr2,60726042,-0.009707505430017107,0.1632,0.4134618181818182,0.877
chr2,60726043,-0.009707505438590804,0.1644,0.4143246861924686,0.8845
chr2,60726044,-0.009707505447051144,0.166,0.41806550522648084,0.8833
chr2,60726045,-0.009707505455394378,0.1672,0.4207944289693593,0.8755
chr2,60726046,-0.00970750546361824,0.1684,0.4235195546276966,0.8573
chr2,60726047,-0.009707505471722132,0.169,0.42473296244784425,0.8303
chr2,60726048,-0.009707505479707265,0.1702,0.4271547222222222,0.7849
chr2,60726049,-0.009707505487576658,0.1722,0.4318742539902845,0.7233
chr2,60726050,-0.009707505495335104,0.1726,0.43227747747747747,0.6539
chr2,60726051,-0.009707505502988885,0.1726,0.43227747747747747,0.5693
chr2,60726052,-0.00970750551054534,0.173,0.4329792243767313,0.4826
